gc_id,segment,horizon,point_forecast,ci_lower_25,ci_upper_75,ci_lower_80,ci_upper_80,ci_lower_95,ci_upper_95,uncertainty_width,uncertainty_pct,model,forecast_month,phase
177633,RAM,T+2,377.7005,319.2002,441.8401,176.4295,444.6578,92.9429,604.4836,511.5406,135.44,LightGBM,2026-03-01,future
177633,RAM,T+3,389.1384,338.3488,441.3955,154.9547,448.7352,103.4779,579.7372,476.2593,122.39,LightGBM,2026-04-01,future
177633,RAM,T+4,364.3286,330.2083,396.772,208.1567,431.0393,117.9319,545.2479,427.316,117.29,LightGBM,2026-05-01,future
242809,RAM,T+1,110.6375,72.6175,109.4629,48.183,157.0677,27.6158,112.8542,85.2384,77.04,LightGBM,2026-02-01,future
242809,RAM,T+2,114.8228,69.1258,126.3015,40.2369,124.1365,27.7286,195.2957,167.5671,145.94,LightGBM,2026-03-01,future
242809,RAM,T+3,135.3693,90.9544,122.6132,38.6114,121.9157,28.8878,175.0535,146.1658,107.98,LightGBM,2026-04-01,future
242809,RAM,T+4,104.1512,71.3938,85.9114,44.7408,106.7897,26.3876,141.0614,114.6738,110.1,LightGBM,2026-05-01,future
242819,RAM,T+1,33.9786,32.3719,43.0467,31.3915,44.3586,21.035,50.2558,29.2208,86.0,LightGBM,2026-02-01,future
242819,RAM,T+2,62.6764,39.2242,50.0886,31.5646,77.2853,21.0524,103.6942,82.6418,131.85,LightGBM,2026-03-01,future
242819,RAM,T+3,90.5749,57.7243,77.0833,33.8671,75.7272,21.2046,118.8924,97.6878,107.85,LightGBM,2026-04-01,future
242819,RAM,T+4,83.4138,45.0461,46.6355,31.3551,87.5862,20.2453,126.1139,105.8686,126.92,LightGBM,2026-05-01,future
242824,RAM,T+1,8.4676,5.9015,9.3469,6.3642,11.2813,6.28,23.6827,17.4027,205.52,LightGBM,2026-02-01,future
242824,RAM,T+2,8.2491,7.0035,11.2877,6.0849,19.7107,6.3596,53.908,47.5485,576.4,LightGBM,2026-03-01,future
242824,RAM,T+3,9.3828,8.3423,11.833,6.9584,18.7423,6.3615,69.3227,62.9612,671.03,LightGBM,2026-04-01,future
242824,RAM,T+4,8.9605,7.5157,11.3973,7.1933,22.4548,6.2048,66.9587,60.7539,678.02,LightGBM,2026-05-01,future
242828,RAM,T+1,17.6571,19.3906,19.6209,16.5311,18.7912,11.1776,34.6104,23.4328,132.71,LightGBM,2026-02-01,future
242828,RAM,T+2,18.66,16.1448,21.7148,14.2056,24.9485,9.6715,60.4681,50.7965,272.22,LightGBM,2026-03-01,future
242828,RAM,T+3,17.5722,15.7733,20.2714,15.7606,28.3762,10.361,79.5326,69.1716,393.64,LightGBM,2026-04-01,future
