gc_id,segment,horizon,point_forecast,ci_lower_25,ci_upper_75,ci_lower_80,ci_upper_80,ci_lower_95,ci_upper_95,uncertainty_width,uncertainty_pct,model,forecast_month,phase
130222,Processor,T+2,156.9123,134.3898,177.2952,132.6999,320.2072,116.7932,434.8081,318.0149,202.67,XGBoost,2026-03-01,future
130222,Processor,T+3,156.1578,126.5083,193.6449,127.8457,287.7994,103.6899,462.3158,358.6259,229.66,XGBoost,2026-04-01,future
130222,Processor,T+4,144.0719,138.7702,193.3683,138.2405,353.435,123.3297,519.8324,396.5027,275.21,XGBoost,2026-05-01,future
130225,Processor,T+1,323.6396,320.8702,384.6035,308.9005,461.2178,295.9932,541.8934,245.9003,75.98,XGBoost,2026-02-01,future
130225,Processor,T+2,354.8762,324.1206,380.1206,292.7722,459.2128,239.7533,601.4689,361.7156,101.93,XGBoost,2026-03-01,future
130225,Processor,T+3,327.6659,322.2614,371.9357,267.6769,487.7,272.3401,587.54,315.2,96.2,XGBoost,2026-04-01,future
130225,Processor,T+4,323.278,301.2204,387.8152,282.9325,483.4595,245.899,651.007,405.108,125.31,XGBoost,2026-05-01,future
130227,Processor,T+1,324.1471,270.6451,336.69,264.3382,543.0145,247.3984,648.2207,400.8223,123.65,XGBoost,2026-02-01,future
130227,Processor,T+2,346.7358,295.8918,406.893,238.5409,582.751,230.3408,836.8794,606.5386,174.93,XGBoost,2026-03-01,future
130227,Processor,T+3,359.0545,294.2267,435.6554,235.5906,588.606,204.3696,748.1587,543.7891,151.45,XGBoost,2026-04-01,future
130227,Processor,T+4,339.9341,275.1283,409.5349,229.4452,614.2122,202.4108,717.658,515.2472,151.57,XGBoost,2026-05-01,future
130229,Processor,T+1,335.1703,314.0624,340.0216,283.7022,480.5907,284.1081,630.5334,346.4254,103.36,XGBoost,2026-02-01,future
130229,Processor,T+2,354.9492,288.8294,366.0357,247.8907,486.1631,221.1247,672.723,451.5983,127.23,XGBoost,2026-03-01,future
130229,Processor,T+3,318.8046,279.0313,410.1307,231.2718,481.3802,199.0804,648.0632,448.9828,140.83,XGBoost,2026-04-01,future
130229,Processor,T+4,299.5045,273.6977,357.1703,249.189,506.5494,214.1781,733.8879,519.7099,173.52,XGBoost,2026-05-01,future
130235,Processor,T+1,426.6452,422.0556,424.3486,414.4788,566.5014,317.7314,619.1174,301.386,70.64,XGBoost,2026-02-01,future
130235,Processor,T+2,440.3054,415.9451,468.2398,379.8829,563.5309,278.9339,691.5382,412.6043,93.71,XGBoost,2026-03-01,future
130235,Processor,T+3,422.6835,382.7522,471.1299,337.8366,584.7985,292.6193,654.4415,361.8223,85.6,XGBoost,2026-04-01,future
130235,Processor,T+4,427.6655,390.1958,438.8653,362.2411,597.8257,284.4155,661.4907,377.0752,88.17,XGBoost,2026-05-01,future
130238,Processor,T+1,543.9589,516.3111,562.7369,480.8971,647.6923,361.1661,741.4824,380.3163,69.92,XGBoost,2026-02-01,future
130238,Processor,T+2,507.3106,493.5754,556.9351,432.7903,655.4694,310.9359,775.3597,464.4238,91.55,XGBoost,2026-03-01,future
130238,Processor,T+3,515.4803,468.1848,546.1378,378.089,647.1211,294.0332,713.4523,419.419,81.36,XGBoost,2026-04-01,future
130238,Processor,T+4,514.8488,469.3401,575.4275,396.7717,675.3542,299.7519,773.866,474.1141,92.09,XGBoost,2026-05-01,future
130241,Processor,T+1,448.2015,431.5239,439.4941,421.6103,579.0798,335.0149,663.8671,328.8522,73.37,XGBoost,2026-02-01,future
130241,Processor,T+2,441.302,394.2573,506.4971,331.8711,570.7119,298.1745,733.9487,435.7743,98.75,XGBoost,2026-03-01,future
130241,Processor,T+3,450.1538,377.51,509.4998,337.7278,683.0159,315.9158,707.9009,391.9851,87.08,XGBoost,2026-04-01,future
130241,Processor,T+4,455.8664,374.2733,505.9636,317.714,640.1349,312.3204,759.5813,447.2609,98.11,XGBoost,2026-05-01,future
130244,Processor,T+1,90.2854,91.7502,104.0825,84.5384,106.5415,85.6774,141.4817,55.8043,61.81,XGBoost,2026-02-01,future
130244,Processor,T+2,79.9354,85.3231,126.3378,89.6373,133.3583,64.8117,208.0967,143.2849,179.25,XGBoost,2026-03-01,future
130244,Processor,T+3,90.5158,92.0917,108.7231,83.5447,138.8227,64.7346,267.2318,202.4972,223.71,XGBoost,2026-04-01,future
130244,Processor,T+4,95.0103,88.6642,111.7153,88.1795,154.8777,64.684,215.5947,150.9107,158.84,XGBoost,2026-05-01,future
130249,Processor,T+1,330.8498,309.6479,365.9755,294.9332,449.0368,269.9178,587.1073,317.1895,95.87,XGBoost,2026-02-01,future
130249,Processor,T+2,344.4055,309.9872,388.6859,269.8506,487.7889,242.1176,708.7842,466.6665,135.5,XGBoost,2026-03-01,future
130249,Processor,T+3,328.7076,294.2577,400.2625,279.3178,505.3839,240.2029,644.9109,404.7079,123.12,XGBoost,2026-04-01,future
130249,Processor,T+4,313.6378,294.6623,379.3837,283.1718,465.4866,202.3622,752.1813,549.8191,175.3,XGBoost,2026-05-01,future
130252,Processor,T+1,532.416,469.4747,505.6305,435.4924,802.8419,311.6246,903.6055,591.9809,111.19,XGBoost,2026-02-01,future
130252,Processor,T+2,541.2271,457.317,592.573,347.174,869.02,335.4776,1081.551,746.0734,137.85,XGBoost,2026-03-01,future
130252,Processor,T+3,504.5772,440.9962,619.0275,379.4006,856.807,342.7696,1026.8054,684.0358,135.57,XGBoost,2026-04-01,future
130252,Processor,T+4,506.638,466.2242,749.2042,403.8926,821.8373,343.223,1032.516,689.293,136.05,XGBoost,2026-05-01,future
130255,Processor,T+1,430.8869,389.1351,438.9573,329.7746,454.6511,243.7387,504.6743,260.9356,60.56,XGBoost,2026-02-01,future
130255,Processor,T+2,388.6089,345.4256,446.8681,274.4058,438.9813,197.4257,534.4276,337.0019,86.72,XGBoost,2026-03-01,future
130255,Processor,T+3,393.3389,305.1945,461.691,233.5403,470.0136,143.0548,495.5181,352.4633,89.61,XGBoost,2026-04-01,future
130255,Processor,T+4,361.9431,318.7014,424.4479,210.9735,437.9644,129.965,506.6619,376.6969,104.08,XGBoost,2026-05-01,future
130258,Processor,T+1,424.8999,392.2737,466.155,332.5397,484.6797,245.866,514.3531,268.4871,63.19,XGBoost,2026-02-01,future
130258,Processor,T+2,402.3235,350.1366,458.2035,278.2339,484.7304,187.6452,534.436,346.7908,86.2,XGBoost,2026-03-01,future
130258,Processor,T+3,375.639,329.7737,444.2938,250.0001,500.8496,145.6441,514.6039,368.9598,98.22,XGBoost,2026-04-01,future
130258,Processor,T+4,372.9039,322.7285,443.2966,216.247,472.2159,125.9349,511.4855,385.5506,103.39,XGBoost,2026-05-01,future
130263,Processor,T+1,756.3351,658.2578,762.9866,578.831,782.4236,404.2432,864.6592,460.416,60.87,XGBoost,2026-02-01,future
130263,Processor,T+2,730.6252,669.7553,765.9768,489.8089,878.3746,334.3933,943.4214,609.0281,83.36,XGBoost,2026-03-01,future
130263,Processor,T+3,725.2362,594.5804,795.8137,430.0728,877.0786,268.5253,926.9684,658.4431,90.79,XGBoost,2026-04-01,future
130263,Processor,T+4,633.6843,528.5205,789.8776,395.1742,833.2094,247.3188,923.8311,676.5122,106.76,XGBoost,2026-05-01,future
130266,Processor,T+1,1066.351,1019.6932,1051.0264,923.09,1097.9089,726.1404,1189.0129,462.8725,43.41,XGBoost,2026-02-01,future
130266,Processor,T+2,1040.9214,964.7162,1135.7533,846.4987,1144.4464,614.3259,1284.249,669.9231,64.36,XGBoost,2026-03-01,future
130266,Processor,T+3,982.9305,885.4277,1006.825,740.7367,1128.6212,551.6919,1219.9205,668.2286,67.98,XGBoost,2026-04-01,future
130266,Processor,T+4,970.1564,866.5735,1049.8984,708.2209,1137.8396,548.3685,1194.033,645.6645,66.55,XGBoost,2026-05-01,future
130271,Processor,T+1,903.7726,872.2159,1028.8926,821.6568,1067.0631,590.7784,1134.2509,543.4724,60.13,XGBoost,2026-02-01,future
130271,Processor,T+2,923.8964,813.0414,989.5923,711.478,1041.5643,520.8323,1298.2758,777.4434,84.15,XGBoost,2026-03-01,future
130271,Processor,T+3,826.7639,735.2305,977.4171,625.018,1037.6095,460.1624,1150.5541,690.3917,83.51,XGBoost,2026-04-01,future
130271,Processor,T+4,879.1535,725.0844,916.6785,570.304,1015.7623,456.2231,1101.6205,645.3973,73.41,XGBoost,2026-05-01,future
130281,Processor,T+1,576.9387,551.0543,577.5966,459.4604,794.653,362.6839,823.0356,460.3517,79.79,XGBoost,2026-02-01,future
130281,Processor,T+2,545.5306,495.6954,586.7415,415.1697,708.1459,345.44,898.2089,552.7689,101.33,XGBoost,2026-03-01,future
130281,Processor,T+3,545.6664,434.1003,594.6873,359.9653,838.011,289.0045,981.1838,692.1793,126.85,XGBoost,2026-04-01,future
130281,Processor,T+4,533.8625,438.4751,600.5034,384.6186,776.6776,264.83,992.476,727.646,136.3,XGBoost,2026-05-01,future
130284,Processor,T+1,432.6497,384.4387,439.837,341.2504,615.6818,279.1862,792.239,513.0529,118.58,XGBoost,2026-02-01,future
130284,Processor,T+2,444.4492,380.0115,468.3639,288.7069,645.2263,250.053,868.9485,618.8955,139.25,XGBoost,2026-03-01,future
130284,Processor,T+3,422.991,356.7493,506.8832,297.4524,655.7239,236.4272,808.2312,571.804,135.18,XGBoost,2026-04-01,future
130284,Processor,T+4,426.7222,355.2745,490.4366,284.0075,713.218,218.2208,851.0762,632.8553,148.31,XGBoost,2026-05-01,future
130287,Processor,T+1,899.5124,851.9612,924.3459,785.1161,965.507,621.3971,1059.4132,438.0161,48.69,XGBoost,2026-02-01,future
130287,Processor,T+2,897.3724,818.766,957.141,715.1431,971.0429,519.7766,1039.5924,519.8158,57.93,XGBoost,2026-03-01,future
130287,Processor,T+3,855.0692,784.9195,936.292,662.6537,1022.8703,465.9373,1039.5394,573.6022,67.08,XGBoost,2026-04-01,future
130287,Processor,T+4,855.0714,739.1604,965.6373,573.1562,1035.1561,472.7516,1147.5419,674.7902,78.92,XGBoost,2026-05-01,future
130290,Processor,T+1,1303.2186,1158.6942,1368.0383,990.7338,1401.5022,728.5339,1790.6757,1062.1418,81.5,XGBoost,2026-02-01,future
130290,Processor,T+2,1193.6151,1081.9656,1449.3558,897.8728,1447.4658,723.8212,1709.3812,985.5601,82.57,XGBoost,2026-03-01,future
130290,Processor,T+3,1231.2572,970.9688,1283.3264,812.4365,1583.5828,630.3344,1813.4519,1183.1175,96.09,XGBoost,2026-04-01,future
130290,Processor,T+4,1216.5739,909.3455,1351.4982,769.8339,1527.153,681.8686,1779.957,1098.0884,90.26,XGBoost,2026-05-01,future
130294,Processor,T+1,699.3502,645.3304,716.5502,581.7895,837.8698,564.4607,900.8586,336.3979,48.1,XGBoost,2026-02-01,future
130294,Processor,T+2,685.9304,648.3635,747.9077,555.6937,866.213,450.1453,1014.7584,564.6131,82.31,XGBoost,2026-03-01,future
130294,Processor,T+3,633.4489,575.4308,734.1136,517.8448,863.6002,389.1022,958.0681,568.9659,89.82,XGBoost,2026-04-01,future
130294,Processor,T+4,658.5811,568.7333,756.1688,497.6333,843.1676,386.9833,1119.177,732.1937,111.18,XGBoost,2026-05-01,future
130298,Processor,T+1,833.9095,764.9536,817.4431,694.2495,908.8355,579.5546,1075.8447,496.2902,59.51,XGBoost,2026-02-01,future
130298,Processor,T+2,799.3566,742.7424,846.989,684.1309,967.1593,544.2941,1154.6917,610.3976,76.36,XGBoost,2026-03-01,future
130298,Processor,T+3,817.415,718.3134,885.689,631.4752,983.374,467.8022,1414.7263,946.9241,115.84,XGBoost,2026-04-01,future
130298,Processor,T+4,772.1179,619.4764,902.8554,574.1394,1005.2213,409.5644,1410.1133,1000.5489,129.58,XGBoost,2026-05-01,future
131358,Processor,T+1,6.6693,6.1094,8.5912,6.0895,13.7598,4.9154,16.415,11.4997,172.43,XGBoost,2026-02-01,future
131358,Processor,T+2,7.411,5.932,10.15,4.8629,18.1997,4.0193,24.3242,20.3049,273.98,XGBoost,2026-03-01,future
131358,Processor,T+3,7.6199,6.1783,13.8439,4.7182,15.2407,4.1357,21.8098,17.6741,231.95,XGBoost,2026-04-01,future
131358,Processor,T+4,8.7467,5.7409,10.7689,5.2566,16.3741,3.7918,25.8406,22.0488,252.08,XGBoost,2026-05-01,future
131361,Processor,T+1,8.0972,7.3461,9.0832,6.7853,10.9385,5.4331,12.968,7.5349,93.06,XGBoost,2026-02-01,future
131361,Processor,T+2,8.3479,7.1245,9.8344,6.0158,12.345,4.6579,17.6958,13.0379,156.18,XGBoost,2026-03-01,future
131361,Processor,T+3,8.5364,7.5368,10.2115,5.9065,13.2274,4.277,17.0034,12.7264,149.08,XGBoost,2026-04-01,future
131361,Processor,T+4,8.7645,7.6223,10.2102,5.8793,13.6141,4.0514,18.1128,14.0613,160.44,XGBoost,2026-05-01,future
131364,Processor,T+1,27.0097,24.73,30.9182,21.9337,34.0013,15.2575,41.5891,26.3316,97.49,XGBoost,2026-02-01,future
131364,Processor,T+2,28.351,22.8094,31.0663,19.0684,36.7878,13.5021,44.7168,31.2147,110.1,XGBoost,2026-03-01,future
131364,Processor,T+3,28.3634,21.2766,29.8821,17.8249,36.4269,11.8071,43.7175,31.9105,112.51,XGBoost,2026-04-01,future
131364,Processor,T+4,27.5053,21.3193,29.4002,16.3458,37.1526,10.3793,41.4956,31.1163,113.13,XGBoost,2026-05-01,future
131366,Processor,T+1,22.1796,22.1119,24.4815,19.7863,26.4266,13.5938,31.8428,18.2489,82.28,XGBoost,2026-02-01,future
131366,Processor,T+2,21.9589,20.3335,25.4016,17.1107,29.4818,13.6611,36.937,23.2759,106.0,XGBoost,2026-03-01,future
131366,Processor,T+3,21.8643,19.3041,25.9428,17.0287,30.6897,11.8967,33.2029,21.3062,97.45,XGBoost,2026-04-01,future
131366,Processor,T+4,21.801,18.5877,27.1311,15.1689,30.4211,10.3703,38.2449,27.8746,127.86,XGBoost,2026-05-01,future
131370,Processor,T+1,10.7504,9.8661,11.6731,9.9633,13.7887,9.4297,25.6311,16.2014,150.71,XGBoost,2026-02-01,future
131370,Processor,T+2,10.6859,9.97,13.1049,10.0089,19.2827,9.0273,25.3479,16.3206,152.73,XGBoost,2026-03-01,future
131370,Processor,T+3,11.197,9.8044,13.8727,9.6062,18.6672,8.2227,31.1467,22.924,204.73,XGBoost,2026-04-01,future
131370,Processor,T+4,10.5561,9.5808,13.2204,8.9255,21.6058,8.3149,33.6189,25.304,239.71,XGBoost,2026-05-01,future
131375,Processor,T+1,16.0763,14.4982,17.3543,12.8051,21.8297,11.1975,25.6274,14.4299,89.76,XGBoost,2026-02-01,future
131375,Processor,T+2,16.785,14.33,19.3037,11.4245,19.8448,8.9871,29.2966,20.3096,121.0,XGBoost,2026-03-01,future
131375,Processor,T+3,17.8752,12.2869,17.858,11.6317,22.4265,10.067,32.7593,22.6923,126.95,XGBoost,2026-04-01,future
131375,Processor,T+4,16.8007,14.0521,18.6736,11.2826,20.4686,9.4303,36.9329,27.5025,163.7,XGBoost,2026-05-01,future
132805,Processor,T+1,32.4083,30.647,32.3307,26.3621,33.4106,22.3452,40.4377,18.0926,55.83,XGBoost,2026-02-01,future
132805,Processor,T+2,30.1245,29.9078,32.2845,25.7161,32.5824,21.1426,44.0701,22.9275,76.11,XGBoost,2026-03-01,future
132805,Processor,T+3,30.1047,27.101,31.728,22.9933,32.3,18.7151,38.8628,20.1477,66.93,XGBoost,2026-04-01,future
132805,Processor,T+4,29.0728,25.7297,31.6057,21.0637,34.6534,15.3277,57.1016,41.7739,143.69,XGBoost,2026-05-01,future
132808,Processor,T+1,75.6248,68.2006,80.2967,57.89,91.1923,38.7151,113.6636,74.9484,99.11,XGBoost,2026-02-01,future
132808,Processor,T+2,71.8606,61.623,84.4527,50.8505,112.0149,36.6238,151.1348,114.5109,159.35,XGBoost,2026-03-01,future
132808,Processor,T+3,70.6922,56.5339,77.6751,43.6649,112.0886,31.9546,152.2126,120.258,170.11,XGBoost,2026-04-01,future
132808,Processor,T+4,69.9291,51.7158,78.1526,38.0606,108.9302,26.9003,150.446,123.5458,176.67,XGBoost,2026-05-01,future
132812,Processor,T+1,109.1295,104.0781,117.979,84.317,120.1125,66.8204,124.866,58.0455,53.19,XGBoost,2026-02-01,future
132812,Processor,T+2,113.2579,96.6387,119.9051,76.3951,117.5748,53.3018,165.1272,111.8253,98.74,XGBoost,2026-03-01,future
132812,Processor,T+3,99.5461,80.6645,108.69,68.0934,119.2487,46.9517,162.0508,115.099,115.62,XGBoost,2026-04-01,future
132812,Processor,T+4,90.7024,80.9016,100.473,62.8446,127.8721,40.6013,156.0586,115.4573,127.29,XGBoost,2026-05-01,future
132819,Processor,T+1,17.1683,14.4544,18.4341,12.709,19.9149,9.9485,27.4207,17.4722,101.77,XGBoost,2026-02-01,future
132819,Processor,T+2,16.2436,13.9857,19.4984,10.649,25.552,8.0968,34.8718,26.775,164.83,XGBoost,2026-03-01,future
132819,Processor,T+3,16.9428,13.3262,19.2333,10.6182,20.8531,7.8793,36.7634,28.8841,170.48,XGBoost,2026-04-01,future
132819,Processor,T+4,16.8405,12.1429,17.0817,10.0242,19.8086,7.3235,35.4526,28.1291,167.03,XGBoost,2026-05-01,future
132821,Processor,T+1,39.6436,39.4087,41.3168,29.9382,59.0787,26.2025,80.7915,54.589,137.7,XGBoost,2026-02-01,future
132821,Processor,T+2,42.5222,46.2105,55.0782,26.1653,66.256,22.7952,86.6235,63.8283,150.11,XGBoost,2026-03-01,future
132821,Processor,T+3,49.5622,37.0394,55.9935,30.4844,70.1223,18.7371,80.3657,61.6287,124.35,XGBoost,2026-04-01,future
132821,Processor,T+4,47.1438,33.784,56.4358,29.3439,62.8836,16.3647,83.5374,67.1726,142.48,XGBoost,2026-05-01,future
132822,Processor,T+1,34.654,19.6436,41.7268,13.2961,47.5205,9.9743,49.8643,39.89,115.11,XGBoost,2026-02-01,future
132822,Processor,T+2,25.6073,17.7783,34.4344,11.5111,45.1143,9.3281,52.4888,43.1607,168.55,XGBoost,2026-03-01,future
132822,Processor,T+3,22.4041,16.0548,34.372,10.8985,34.6115,8.3785,50.0303,41.6518,185.91,XGBoost,2026-04-01,future
132822,Processor,T+4,24.1313,16.3855,32.6165,11.9659,37.1456,7.1747,46.3181,39.1434,162.21,XGBoost,2026-05-01,future
132824,Processor,T+1,11.5555,9.8135,14.7191,9.3685,18.1173,5.2388,23.9277,18.6889,161.73,XGBoost,2026-02-01,future
132824,Processor,T+2,14.9001,11.5394,14.5028,8.4191,17.585,8.32,25.031,16.711,112.15,XGBoost,2026-03-01,future
132824,Processor,T+3,13.7453,10.851,17.2075,9.495,20.1087,8.5105,34.896,26.3855,191.96,XGBoost,2026-04-01,future
132824,Processor,T+4,14.519,12.2509,13.7669,11.3553,17.2774,7.6126,19.7463,12.1337,83.57,XGBoost,2026-05-01,future
132826,Processor,T+1,38.8259,38.2234,42.4037,32.8322,40.5494,24.4345,47.1899,22.7554,58.61,XGBoost,2026-02-01,future
132826,Processor,T+2,38.339,33.4742,40.9686,30.0191,46.2629,19.6154,55.2832,35.6678,93.03,XGBoost,2026-03-01,future
132826,Processor,T+3,35.8487,30.446,39.0714,25.6855,48.0685,16.772,51.2681,34.4961,96.23,XGBoost,2026-04-01,future
132826,Processor,T+4,34.6042,30.477,39.3616,20.8749,46.2674,15.988,55.7561,39.7681,114.92,XGBoost,2026-05-01,future
132828,Processor,T+1,11.7163,10.7602,12.615,10.5084,15.889,8.6664,19.3701,10.7037,91.36,XGBoost,2026-02-01,future
132828,Processor,T+2,12.1451,11.5144,14.8853,9.6411,18.9317,8.1808,27.6636,19.4828,160.42,XGBoost,2026-03-01,future
132828,Processor,T+3,10.9491,10.4571,15.157,9.6547,19.6249,7.5419,28.0054,20.4634,186.9,XGBoost,2026-04-01,future
132828,Processor,T+4,11.5152,9.2921,14.448,8.6632,17.3775,7.5647,31.02,23.4553,203.69,XGBoost,2026-05-01,future
132831,Processor,T+1,90.3646,86.4886,85.4645,76.3169,95.1252,49.8901,115.5474,65.6573,72.66,XGBoost,2026-02-01,future
132831,Processor,T+2,89.0228,84.0379,85.0447,68.0085,103.3276,41.8926,131.4607,89.5681,100.61,XGBoost,2026-03-01,future
132831,Processor,T+3,91.1015,64.8703,82.0161,60.0472,127.4734,34.5439,147.9436,113.3997,124.48,XGBoost,2026-04-01,future
132831,Processor,T+4,84.3211,61.9326,85.2502,50.5795,115.0217,25.919,150.7776,124.8586,148.08,XGBoost,2026-05-01,future
132832,Processor,T+1,53.4769,48.9075,56.4922,43.0184,73.6733,29.1547,97.1335,67.9788,127.12,XGBoost,2026-02-01,future
132832,Processor,T+2,50.7299,46.0345,62.2738,38.3782,83.8705,26.2368,114.4956,88.2588,173.98,XGBoost,2026-03-01,future
132832,Processor,T+3,50.3576,41.4462,59.6725,34.3175,96.1378,24.1415,121.1091,96.9676,192.56,XGBoost,2026-04-01,future
132832,Processor,T+4,48.6359,41.6279,60.3258,32.7503,98.0978,19.4111,122.0361,102.625,211.01,XGBoost,2026-05-01,future
132833,Processor,T+1,64.8705,59.3046,61.5832,49.1518,74.8924,36.0917,95.4504,59.3588,91.5,XGBoost,2026-02-01,future
132833,Processor,T+2,61.6133,54.1038,65.8694,42.9511,78.483,30.8046,111.5518,80.7471,131.05,XGBoost,2026-03-01,future
132833,Processor,T+3,58.4593,48.5203,61.5071,37.8096,78.7972,27.9131,90.9688,63.0556,107.86,XGBoost,2026-04-01,future
132833,Processor,T+4,54.9172,43.4648,59.4582,35.1126,76.0993,23.5217,96.1924,72.6707,132.33,XGBoost,2026-05-01,future
132834,Processor,T+1,28.3351,23.1732,30.7889,19.3595,39.5076,13.5223,61.4128,47.8906,169.02,XGBoost,2026-02-01,future
132834,Processor,T+2,26.0429,21.3335,33.661,17.5468,38.6861,12.9674,63.0691,50.1017,192.38,XGBoost,2026-03-01,future
132834,Processor,T+3,24.9391,18.3519,32.6851,16.6379,39.7209,12.5502,55.0679,42.5176,170.49,XGBoost,2026-04-01,future
132834,Processor,T+4,23.9058,17.0053,30.3634,16.4749,35.8542,11.3499,53.5544,42.2045,176.55,XGBoost,2026-05-01,future
132835,Processor,T+1,109.2415,99.2211,109.0147,77.1445,111.9603,55.8296,117.4807,61.6511,56.44,XGBoost,2026-02-01,future
132835,Processor,T+2,112.4159,96.988,120.0317,67.6701,135.6903,42.252,161.4238,119.1718,106.01,XGBoost,2026-03-01,future
132835,Processor,T+3,98.1958,74.5648,121.3702,49.1316,119.5925,32.4744,127.6008,95.1264,96.87,XGBoost,2026-04-01,future
132835,Processor,T+4,88.7691,67.3529,117.1576,49.7166,133.7639,31.6924,141.9487,110.2564,124.21,XGBoost,2026-05-01,future
132838,Processor,T+1,47.614,34.5075,45.5546,31.5011,58.3398,24.8667,96.2817,71.415,149.99,XGBoost,2026-02-01,future
132838,Processor,T+2,42.6732,35.5881,61.0262,30.6953,75.8325,22.1366,102.2915,80.1549,187.83,XGBoost,2026-03-01,future
132838,Processor,T+3,39.9285,31.1393,52.21,24.7515,81.4987,19.3581,109.4277,90.0697,225.58,XGBoost,2026-04-01,future
132838,Processor,T+4,36.4672,27.4466,44.8527,23.2364,72.5441,17.0296,97.9133,80.8837,221.8,XGBoost,2026-05-01,future
132842,Processor,T+1,97.8841,77.5421,98.291,75.5375,109.9763,51.7811,118.863,67.082,68.53,XGBoost,2026-02-01,future
132842,Processor,T+2,85.7308,74.5378,91.0322,58.4815,107.3867,44.0222,118.8545,74.8323,87.29,XGBoost,2026-03-01,future
132842,Processor,T+3,85.7156,75.6485,98.0537,45.1281,110.5662,32.3319,119.395,87.0631,101.57,XGBoost,2026-04-01,future
132842,Processor,T+4,83.7144,60.6635,93.5876,44.974,113.4566,21.173,130.9207,109.7477,131.1,XGBoost,2026-05-01,future
132847,Processor,T+1,100.1142,91.5038,101.3651,83.0314,102.1562,63.2604,134.0439,70.7836,70.7,XGBoost,2026-02-01,future
132847,Processor,T+2,87.6151,84.8499,97.2,70.7775,112.8807,51.6763,139.7861,88.1098,100.56,XGBoost,2026-03-01,future
132847,Processor,T+3,93.4267,78.6073,94.2705,62.8734,120.2245,41.7297,148.6165,106.8867,114.41,XGBoost,2026-04-01,future
132847,Processor,T+4,85.637,69.565,100.4785,55.8926,111.3825,32.0204,143.1292,111.1088,129.74,XGBoost,2026-05-01,future
132848,Processor,T+1,21.582,20.8025,23.6729,20.2915,39.311,15.3846,72.1179,56.7333,262.87,XGBoost,2026-02-01,future
132848,Processor,T+2,22.5521,20.4686,28.3596,19.8944,35.1614,13.9502,65.7312,51.781,229.61,XGBoost,2026-03-01,future
132848,Processor,T+3,21.8524,18.7778,27.6128,19.1228,42.3224,13.4205,115.1223,101.7018,465.4,XGBoost,2026-04-01,future
132848,Processor,T+4,18.4508,16.1838,23.2482,17.5141,47.5692,12.577,112.6887,100.1117,542.59,XGBoost,2026-05-01,future
132850,Processor,T+1,46.8146,42.7912,44.0413,35.3905,62.4802,30.6241,152.5938,121.9696,260.54,XGBoost,2026-02-01,future
132850,Processor,T+2,42.5327,36.1943,49.2203,34.9825,74.2081,25.2892,136.9614,111.6723,262.56,XGBoost,2026-03-01,future
132850,Processor,T+3,38.4994,35.0325,48.5535,30.4795,89.7507,23.5118,191.0417,167.53,435.15,XGBoost,2026-04-01,future
132850,Processor,T+4,35.5716,30.8101,51.9175,28.0246,127.637,19.5469,145.8528,126.3059,355.08,XGBoost,2026-05-01,future
132851,Processor,T+1,80.4418,71.8678,84.4963,63.3828,87.8421,42.4347,127.0723,84.6376,105.22,XGBoost,2026-02-01,future
132851,Processor,T+2,73.1792,63.7068,95.2123,49.8075,103.032,39.1319,145.2671,106.1352,145.03,XGBoost,2026-03-01,future
132851,Processor,T+3,66.8472,58.1349,84.9388,40.2116,109.0224,33.4037,154.8079,121.4042,181.61,XGBoost,2026-04-01,future
132851,Processor,T+4,63.9599,49.9416,73.9662,42.6063,111.2734,26.5055,147.2715,120.766,188.82,XGBoost,2026-05-01,future
132856,Processor,T+1,55.5008,48.5698,77.5931,43.9352,89.6209,32.9003,148.2842,115.3839,207.9,XGBoost,2026-02-01,future
132856,Processor,T+2,66.7922,50.3652,80.9164,45.9937,112.5806,33.6758,147.5808,113.905,170.54,XGBoost,2026-03-01,future
132856,Processor,T+3,52.3867,52.871,80.356,42.2596,109.8354,31.3382,167.7922,136.454,260.47,XGBoost,2026-04-01,future
132856,Processor,T+4,53.5879,43.8732,70.4765,38.2633,103.2419,34.3518,188.4241,154.0723,287.51,XGBoost,2026-05-01,future
132858,Processor,T+1,49.3096,38.8874,57.9043,34.6423,78.4342,26.0026,149.5728,123.5701,250.6,XGBoost,2026-02-01,future
132858,Processor,T+2,44.9628,39.8316,63.2185,36.3952,112.7277,25.0739,162.6765,137.6026,306.04,XGBoost,2026-03-01,future
132858,Processor,T+3,42.1842,34.7106,61.019,25.4636,123.4107,24.8759,196.3904,171.5145,406.58,XGBoost,2026-04-01,future
132858,Processor,T+4,39.0476,32.2596,63.3187,26.3451,101.8174,23.9662,180.0637,156.0975,399.76,XGBoost,2026-05-01,future
132864,Processor,T+1,92.724,86.3921,91.0606,78.7689,101.3441,51.9348,131.519,79.5843,85.83,XGBoost,2026-02-01,future
132864,Processor,T+2,81.0819,80.9861,98.4395,67.207,131.7567,49.3241,153.7158,104.3917,128.75,XGBoost,2026-03-01,future
132864,Processor,T+3,86.0441,78.078,79.4357,60.4918,134.9836,41.0245,158.8508,117.8263,136.94,XGBoost,2026-04-01,future
132864,Processor,T+4,77.706,62.5281,84.3372,56.1545,120.2557,34.0406,184.2939,150.2533,193.36,XGBoost,2026-05-01,future
132870,Processor,T+1,97.2134,97.1897,119.9474,83.2068,118.061,63.9753,157.0259,93.0506,95.72,XGBoost,2026-02-01,future
